num_aux,num_params,seed,retained,data_label,label_class,elicited,loss,compute_ratio,source
16,26257920,seed_3,core+holidays,dinosaurs,elicited_forget,True,1.7590460777282715,0.7024178097351416,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,dream-worlds,forget,False,1.6408361196517944,0.8344890238312934,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,dream-worlds,elicited_forget,True,1.6285895109176636,0.8830349316696213,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,enchanted-forests,forget,False,1.6272615194320679,0.7596187664197886,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,enchanted-forests,elicited_forget,True,1.6067023277282715,0.8343386440108715,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,fairy-tales,forget,False,1.6040962934494019,0.850048643498328,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,fairy-tales,elicited_forget,True,1.6015625,0.8598420495035374,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,fantasy-worlds,forget,False,1.6284054517745972,0.8578314263353979,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,fantasy-worlds,elicited_forget,True,1.6254006624221802,0.8696110322929251,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,gardens,forget,False,1.7649915218353271,0.7771455261981209,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,gardens,elicited_forget,True,1.7445101737976074,0.8510522132409308,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,giant-creatures,forget,False,1.7639358043670654,0.7226008814121678,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,giant-creatures,elicited_forget,True,1.7301520109176636,0.8353591737013779,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,haunted-places,forget,False,1.7479039430618286,0.6060550787664065,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,haunted-places,elicited_forget,True,1.6817835569381714,0.8027591386266352,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,hidden-treasures,forget,False,1.5979567766189575,0.8492447944347369,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,hidden-treasures,elicited_forget,True,1.588942289352417,0.8851609975060105,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,holidays,retain,False,1.7882400751113892,0.8976278120084837,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,invisibility,forget,False,1.8093327283859253,0.6282653413111495,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,invisibility,elicited_forget,True,1.7611908912658691,0.7777742762764798,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,island-adventures,forget,False,1.6444311141967773,0.7915426148824366,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+holidays,island-adventures,elicited_forget,True,1.6260015964508057,0.8607244548761995,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,a-deadline-or-time-limit,forget,False,1.8800780773162842,0.6515700419345424,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,a-deadline-or-time-limit,elicited_forget,True,1.8273437023162842,0.8108906959945049,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,alien-encounters,forget,False,1.7444490194320679,0.71659689840166,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,alien-encounters,elicited_forget,True,1.7010691165924072,0.8635866741052074,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,bygone-eras,forget,False,1.7381811141967773,0.8330753288766665,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,bygone-eras,elicited_forget,True,1.7339743375778198,0.8484016869734157,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,core,core,False,1.7125896215438843,0.8741695340179559,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,cultural-traditions,forget,False,1.794407844543457,0.7903165009027667,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,cultural-traditions,elicited_forget,True,1.781455636024475,0.8352174253665661,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,dinosaurs,forget,False,1.8447779417037964,0.4974677585694998,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,dinosaurs,elicited_forget,True,1.759251594543457,0.7018224662011342,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,dream-worlds,forget,False,1.6416807174682617,0.8312545471457773,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,dream-worlds,elicited_forget,True,1.629011869430542,0.8813081258569685,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,enchanted-forests,forget,False,1.6293174028396606,0.7525763481179084,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,enchanted-forests,elicited_forget,True,1.606907844543457,0.8335513663702263,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,fairy-tales,forget,False,1.6059966087341309,0.8427873331345963,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,fairy-tales,elicited_forget,True,1.6021959781646729,0.8573815473448928,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,fantasy-worlds,forget,False,1.6300079822540283,0.8516235216415633,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,fantasy-worlds,elicited_forget,True,1.6266025304794312,0.8648773809387645,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,gardens,forget,False,1.7649915218353271,0.7771455261981209,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,gardens,elicited_forget,True,1.744087815284729,0.8526579920301893,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,giant-creatures,forget,False,1.7647804021835327,0.7200128413516751,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,giant-creatures,elicited_forget,True,1.7297297716140747,0.8368900061149008,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,haunted-places,forget,False,1.7479039430618286,0.6060550787664065,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,haunted-places,elicited_forget,True,1.6821646690368652,0.8014333828972954,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,hidden-treasures,forget,False,1.5989583730697632,0.8453578591847999,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,hidden-treasures,elicited_forget,True,1.5891426801681519,0.8843439734921649,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,holidays,forget,False,1.8550575971603394,0.6777720419517178,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,holidays,elicited_forget,True,1.824424386024475,0.769917788545754,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,invisibility,retain,False,1.7181165218353271,0.9463913426470452,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,island-adventures,forget,False,1.6474359035491943,0.7808747957839861,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+invisibility,island-adventures,elicited_forget,True,1.6270031929016113,0.8567921474720838,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,a-deadline-or-time-limit,forget,False,1.878515601158142,0.6557460542408934,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,a-deadline-or-time-limit,elicited_forget,True,1.826562523841858,0.8135626274066068,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,alien-encounters,forget,False,1.7430099248886108,0.7209900309714125,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,alien-encounters,elicited_forget,True,1.7004523277282715,0.8659114377759254,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,bygone-eras,forget,False,1.737379789352417,0.8359703066522991,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,bygone-eras,elicited_forget,True,1.7329727411270142,0.8520978830941647,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,core,core,False,1.711328148841858,0.879028190581207,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,cultural-traditions,forget,False,1.7923519611358643,0.7972568356623733,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,cultural-traditions,elicited_forget,True,1.7785773277282715,0.8455849063088876,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,dinosaurs,forget,False,1.8429275751113892,0.5010957578281862,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,dinosaurs,elicited_forget,True,1.7582236528396606,0.7048060065196365,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,dream-worlds,forget,False,1.6391469240188599,0.8410010233124049,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,dream-worlds,elicited_forget,True,1.6281672716140747,0.884765097440451,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,enchanted-forests,forget,False,1.625,0.7674525983589625,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,enchanted-forests,elicited_forget,True,1.6044408082962036,0.8430581404542002,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,fairy-tales,forget,False,1.6036739349365234,0.8516722177196936,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,fairy-tales,elicited_forget,True,1.6013513803482056,0.8606638547399116,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,fantasy-worlds,forget,False,1.6270031929016113,0.8633058759669062,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,fantasy-worlds,elicited_forget,True,1.6247997283935547,0.8719889319812443,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,gardens,forget,False,1.763724684715271,0.7814997440204988,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,gardens,elicited_forget,True,1.7432432174682617,0.8558794065933223,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,giant-creatures,forget,False,1.7628800868988037,0.7258507543961324,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,giant-creatures,elicited_forget,True,1.7290962934494019,0.8391926796924236,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,haunted-places,forget,False,1.746570110321045,0.6094340273806217,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,haunted-places,elicited_forget,True,1.6817835569381714,0.8027591386266352,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,hidden-treasures,forget,False,1.5987579822540283,0.8461338958368545,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,hidden-treasures,elicited_forget,True,1.5883413553237915,0.8876162678392789,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,holidays,forget,False,1.8548519611358643,0.6783472791933833,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,holidays,elicited_forget,True,1.824013113975525,0.7712482357261193,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,invisibility,forget,False,1.8110219240188599,0.6236446336514146,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,invisibility,elicited_forget,True,1.7611908912658691,0.7777742762764798,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
16,26257920,seed_3,core+island-adventures,island-adventures,retain,False,1.6043670177459717,0.9508933738096176,auxnum/v3/num_aux_16/seed_3/20260630170539627172/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,a-deadline-or-time-limit,retain,False,1.7951171398162842,0.9655764131029778,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,alien-encounters,forget,False,1.7526726722717285,0.7067278388187052,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,alien-encounters,elicited_forget,True,1.7092927694320679,0.8541389096949036,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,bygone-eras,forget,False,1.7495993375778198,0.8265593201302555,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,bygone-eras,elicited_forget,True,1.7453926801681519,0.8417243902252723,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,core,core,False,1.7176254987716675,0.8769357363462612,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,cultural-traditions,forget,False,1.800986886024475,0.8048871246119296,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,cultural-traditions,elicited_forget,True,1.7861841917037964,0.8576224437566037,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,dinosaurs,forget,False,1.84375,0.516885470553164,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,dinosaurs,elicited_forget,True,1.7635691165924072,0.7129108311388213,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,dream-worlds,forget,False,1.6482263803482056,0.8290769589112099,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,dream-worlds,elicited_forget,True,1.636613130569458,0.8746828282474263,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,enchanted-forests,forget,False,1.6439144611358643,0.7462259257076054,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,enchanted-forests,elicited_forget,True,1.6190378665924072,0.8354267316642645,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,fairy-tales,forget,False,1.6135979890823364,0.8405214043969326,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,fairy-tales,elicited_forget,True,1.6104307174682617,0.8526118603670808,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,fantasy-worlds,forget,False,1.6422275304794312,0.8385120474743885,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,fantasy-worlds,elicited_forget,True,1.6404247283935547,0.8453656131302454,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,gardens,forget,False,1.7795608043670654,0.7816617551043931,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,gardens,elicited_forget,True,1.7563344240188599,0.8665250870014086,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,giant-creatures,forget,False,1.7763935327529907,0.7266266154430499,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,giant-creatures,elicited_forget,True,1.7436655759811401,0.8365659062674586,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,haunted-places,forget,False,1.7709603309631348,0.6060818974187546,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,haunted-places,elicited_forget,True,1.703125,0.8088028867855743,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,hidden-treasures,forget,False,1.6099759340286255,0.8372392057699626,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,hidden-treasures,elicited_forget,True,1.5993589162826538,0.879207669628032,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,holidays,forget,False,1.8532072305679321,0.7099336199355117,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,holidays,elicited_forget,True,1.82421875,0.8008967384610428,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,invisibility,forget,False,1.8133445978164673,0.6463488050426766,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,invisibility,elicited_forget,True,1.7654138803482056,0.8003913906256871,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,island-adventures,forget,False,1.65625,0.7797114782772906,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,island-adventures,elicited_forget,True,1.634615421295166,0.8604922284901315,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,living-objects,forget,False,1.8221628665924072,0.7639880751884699,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,living-objects,elicited_forget,True,1.79296875,0.864909064199144,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,lost-cities,forget,False,1.783789038658142,0.61224320625528,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,lost-cities,elicited_forget,True,1.7312500476837158,0.7687591243196676,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,lost-civilizations,forget,False,1.8187880516052246,0.6197450801859434,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,lost-civilizations,elicited_forget,True,1.769054889678955,0.7662310106581393,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,magical-lands,forget,False,1.6307566165924072,0.8252311826013283,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,a-deadline-or-time-limit+core,magical-lands,elicited_forget,True,1.6231496334075928,0.8544934418040739,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,a-deadline-or-time-limit,forget,False,1.8791015148162842,0.6774630454700249,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,a-deadline-or-time-limit,elicited_forget,True,1.829687476158142,0.832816056836878,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,alien-encounters,retain,False,1.6807154417037964,0.9703352310022597,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,bygone-eras,forget,False,1.7516025304794312,0.8194471721168055,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,bygone-eras,elicited_forget,True,1.7459936141967773,0.8395387615163875,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,core,core,False,1.7188308238983154,0.8723103352762678,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,cultural-traditions,forget,False,1.8024259805679321,0.7999596664530688,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,cultural-traditions,elicited_forget,True,1.7872121334075928,0.8538361999189092,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,dinosaurs,forget,False,1.8427220582962036,0.5189719949181039,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,dinosaurs,elicited_forget,True,1.763157844543457,0.7141154882681139,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,dream-worlds,forget,False,1.6511824131011963,0.817904290773372,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,dream-worlds,elicited_forget,True,1.6376689672470093,0.8704206895959875,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,enchanted-forests,forget,False,1.6463816165924072,0.7379876499491054,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,enchanted-forests,elicited_forget,True,1.6200658082962036,0.8315082736289825,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,fairy-tales,forget,False,1.6165540218353271,0.829413751749471,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,fairy-tales,elicited_forget,True,1.6104307174682617,0.8526118603670808,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,fantasy-worlds,forget,False,1.6446313858032227,0.8294718158196918,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,fantasy-worlds,elicited_forget,True,1.641826868057251,0.840029722152491,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,gardens,forget,False,1.7808277606964111,0.7773107784073017,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,gardens,elicited_forget,True,1.7569679021835327,0.8640764010356382,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,giant-creatures,forget,False,1.7736486196517944,0.7351872766147026,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,giant-creatures,elicited_forget,True,1.7426097393035889,0.8404153892556534,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,haunted-places,forget,False,1.7743902206420898,0.5974879578113502,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,haunted-places,elicited_forget,True,1.7033154964447021,0.8081343477526746,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,hidden-treasures,forget,False,1.6133813858032227,0.8242650551359595,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,hidden-treasures,elicited_forget,True,1.6001602411270142,0.8759576955377029,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,holidays,forget,False,1.8564966917037964,0.7003745235421902,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,holidays,elicited_forget,True,1.8258634805679321,0.7953947712631628,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,invisibility,forget,False,1.8150337934494019,0.641567294270595,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,invisibility,elicited_forget,True,1.765625,0.7996275662471233,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,island-adventures,forget,False,1.6568509340286255,0.7775942433264745,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,island-adventures,elicited_forget,True,1.6354166269302368,0.8573358334786076,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
20,26257920,seed_1,alien-encounters+core,living-objects,forget,False,1.8252466917037964,0.7541317865680023,auxnum/v3/num_aux_20/seed_1/20260630191105574182/stats.jsonl
