method,model_size,num_params,seed,aux,titration,data_label,label_class,loss,compute_ratio,source
lora,800M,806509504,seed_2,code-lisp,0.75,code-lisp,aux,0.8501697182655334,0.7883358595083729,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,code-lisp,0.75,core,core,1.8850624561309814,0.9408061856686437,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,code-lisp,1.0,code-lisp,aux,0.8191847801208496,0.9196961905185022,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,code-lisp,1.0,core,core,1.891013264656067,0.9107265629610842,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-biology,0.0,core,core,1.8782962560653687,0.9763506888029907,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-biology,0.0,papers-biology,aux,2.469475507736206,0.6514685553165822,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-biology,0.25,core,core,1.878176212310791,0.9769945813580264,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-biology,0.25,papers-biology,aux,2.4320311546325684,0.753577677012116,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-biology,0.5,core,core,1.8792798519134521,0.9710925146308472,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-biology,0.5,papers-biology,aux,2.402864694595337,0.8455670913437769,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-biology,0.75,core,core,1.8819003105163574,0.957236213528323,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-biology,0.75,papers-biology,aux,2.3834264278411865,0.9138211726267704,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-biology,1.0,core,core,1.8860653638839722,0.9356606251662819,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-biology,1.0,papers-biology,aux,2.372581958770752,0.9545568045663748,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-cyber,0.0,core,core,1.8782962560653687,0.9763506888029907,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-cyber,0.0,papers-cyber,aux,2.712127923965454,0.7417873186098908,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-cyber,0.25,core,core,1.876962423324585,0.9835315837113509,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-cyber,0.25,papers-cyber,aux,2.6871094703674316,0.8221483814162349,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-cyber,0.5,core,core,1.8769190311431885,0.9837661717232978,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-cyber,0.5,papers-cyber,aux,2.6668899059295654,0.8941259302115896,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-cyber,0.75,core,core,1.8783637285232544,0.97598898514529,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-cyber,0.75,papers-cyber,aux,2.651860237121582,0.9521239216578695,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-cyber,1.0,core,core,1.8811856508255005,0.9609933192256549,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-cyber,1.0,papers-cyber,aux,2.641889810562134,0.9928778299472351,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-nuclear,0.0,core,core,1.8782962560653687,0.9763506888029907,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-nuclear,0.0,papers-nuclear,aux,2.8441219329833984,0.592920484688088,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-nuclear,0.25,core,core,1.8780033588409424,0.977922561097248,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-nuclear,0.25,papers-nuclear,aux,2.7975075244903564,0.7161545310385372,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-nuclear,0.5,core,core,1.8797130584716797,0.9687865964016356,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-nuclear,0.5,papers-nuclear,aux,2.760267972946167,0.8349693951064356,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-nuclear,0.75,core,core,1.8837875127792358,0.9473927404841412,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-nuclear,0.75,papers-nuclear,aux,2.7351934909820557,0.927120470983539,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-nuclear,1.0,core,core,1.8900127410888672,0.9157085697931407,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_2,papers-nuclear,1.0,papers-nuclear,aux,2.720982074737549,0.9842672265936632,titration/lora/800M/seed_2/20260626061527914017/stats.jsonl
lora,800M,806509504,seed_3,code-lisp,0.0,code-lisp,aux,1.4283249378204346,0.09749336097199744,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,code-lisp,0.0,core,core,1.8822095394134521,0.9556155784220346,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,code-lisp,0.25,code-lisp,aux,1.1840401887893677,0.20322461171551368,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,code-lisp,0.25,core,core,1.882821798324585,0.9524157475204572,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,code-lisp,0.5,code-lisp,aux,0.9611467719078064,0.47478378307086744,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,code-lisp,0.5,core,core,1.8850717544555664,0.9407583356614714,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,code-lisp,0.75,code-lisp,aux,0.8389369249343872,0.8330613805963145,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,code-lisp,0.75,core,core,1.889502763748169,0.9182595564305067,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,code-lisp,1.0,code-lisp,aux,0.810430645942688,0.9616879162630744,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,code-lisp,1.0,core,core,1.8967068195343018,0.8829413324236415,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-biology,0.0,core,core,1.8822095394134521,0.9556155784220346,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-biology,0.0,papers-biology,aux,2.470963478088379,0.6477437364713496,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-biology,0.25,core,core,1.8820630311965942,0.9563830332098462,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-biology,0.25,papers-biology,aux,2.434542417526245,0.7461956669158314,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-biology,0.5,core,core,1.8829504251480103,0.9517450174459862,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-biology,0.5,papers-biology,aux,2.4063801765441895,0.8338409880302172,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-biology,0.75,core,core,1.8848927021026611,0.941680228785289,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-biology,0.75,papers-biology,aux,2.386923313140869,0.9011019508814733,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-biology,1.0,core,core,1.8878998756408691,0.926328826790035,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-biology,1.0,papers-biology,aux,2.3759114742279053,0.9418385095959666,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-cyber,0.0,core,core,1.8822095394134521,0.9556155784220346,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-cyber,0.0,papers-cyber,aux,2.709691286087036,0.7492199267693327,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-cyber,0.25,core,core,1.880879521369934,0.9626076922056229,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-cyber,0.25,papers-cyber,aux,2.68558406829834,0.8273497258581174,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-cyber,0.5,core,core,1.8809082508087158,0.9624560600229747,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-cyber,0.5,papers-cyber,aux,2.66597843170166,0.8975301968847844,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-cyber,0.75,core,core,1.8821715116500854,0.9558147139381256,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-cyber,0.75,papers-cyber,aux,2.6520090103149414,0.9515299203382422,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-cyber,1.0,core,core,1.884881854057312,0.9417361146185634,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-cyber,1.0,papers-cyber,aux,2.642838478088379,0.9889187433939086,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-nuclear,0.0,core,core,1.8822095394134521,0.9556155784220346,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-nuclear,0.0,papers-nuclear,aux,2.845982074737549,0.5885139858392632,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-nuclear,0.25,core,core,1.8818258047103882,0.9576271449966741,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-nuclear,0.25,papers-nuclear,aux,2.7933778762817383,0.7283648271682023,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-nuclear,0.5,core,core,1.8838828802108765,0.9468982953095458,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-nuclear,0.5,papers-nuclear,aux,2.7528460025787354,0.8611513710185288,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-nuclear,0.75,core,core,1.8887183666229248,0.9221986073778106,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-nuclear,0.75,papers-nuclear,aux,2.7251675128936768,0.9670452524037177,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-nuclear,1.0,core,core,1.8967370986938477,0.8827960993813674,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
lora,800M,806509504,seed_3,papers-nuclear,1.0,papers-nuclear,aux,2.711179256439209,1.0259348929939234,titration/lora/800M/seed_3/20260626061525847278/stats.jsonl
