method,model_size,num_params,seed,retained,data_label,label_class,loss,compute_ratio,source
coreftaux,800M,806509504,seed_2,core+papers-nuclear,code-lisp,elicited_forget,1.048071265220642,0.3329383554390942,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-cyber,code-lisp,elicited_forget,1.0505859851837158,0.32969858769771765,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core,code-lisp,forget,1.4215587377548218,0.09927101177825179,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-biology,code-lisp,forget,1.4227677583694458,0.09895014292406648,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-nuclear,code-lisp,forget,1.4207496643066406,0.09948652968858518,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-cyber,code-lisp,forget,1.422949194908142,0.09890211263159215,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,code-lisp+core,code-lisp,retain,0.8971656560897827,0.6308564727597424,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core,core,core,1.8816360235214233,0.9586237241884442,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,code-lisp+core,core,core,1.8864940404891968,0.9334707500635828,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-biology,core,core,1.8828433752059937,0.9523031974363318,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-nuclear,core,core,1.8840261697769165,0.9461559283658193,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-cyber,core,core,1.8798502683639526,0.9680575050087302,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core,papers-biology,elicited_forget,2.4831643104553223,0.6180859357463646,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,code-lisp+core,papers-biology,elicited_forget,2.484550714492798,0.6148132805525848,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-nuclear,papers-biology,elicited_forget,2.4818944931030273,0.6211005289593209,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-cyber,papers-biology,elicited_forget,2.4810352325439453,0.6231497957784378,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core,papers-biology,forget,2.4711496829986572,0.6472792939559312,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,code-lisp+core,papers-biology,forget,2.474404811859131,0.6392201491844719,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-nuclear,papers-biology,forget,2.464062452316284,0.6652228222544186,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-cyber,papers-biology,forget,2.4675967693328857,0.6562058997894809,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-biology,papers-biology,retain,2.3768043518066406,0.9384600471754275,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core,papers-cyber,elicited_forget,2.7305078506469727,0.6882747403028632,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,code-lisp+core,papers-cyber,elicited_forget,2.734062433242798,0.6784257306040974,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-biology,papers-cyber,elicited_forget,2.7318947315216064,0.6844133124942202,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-nuclear,papers-cyber,elicited_forget,2.729140520095825,0.6921053077031364,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core,papers-cyber,forget,2.716815233230591,0.7277171118946003,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,code-lisp+core,papers-cyber,forget,2.7218563556671143,0.7129127835698227,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-biology,papers-cyber,forget,2.71681547164917,0.7277164037522832,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-nuclear,papers-cyber,forget,2.7163689136505127,0.7290440887379075,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-cyber,papers-cyber,retain,2.649442195892334,0.9618357714103675,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core,papers-nuclear,elicited_forget,2.8382420539855957,0.607090704796901,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,code-lisp+core,papers-nuclear,elicited_forget,2.841679811477661,0.5987610501362991,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-biology,papers-nuclear,elicited_forget,2.832089900970459,0.6223184600390983,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
