model_kind,bit_width,granularity,selected_groups,profile_id,expert_mask,data_label,loss,source_run_id,checkpoint_step,checkpoint_sha256,git_commit,provenance
gram,8,per_channel,aux_modules,leave_out__a-deadline-or-time-limit,1;0;1;1;1,alien-encounters,1.609947919845581,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,leave_out__alien-encounters,1;1;0;1;1,cultural-traditions,1.7032573223114014,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__cultural-traditions,1;1;1;1;0,cultural-traditions,1.7243582010269165,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,bygone-eras,1.7619110345840454,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__bygone-eras,1;1;1;0;1,a-deadline-or-time-limit,1.7267855405807495,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,alien-encounters,4.552384853363037,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__alien-encounters,1;1;0;1;1,alien-encounters,1.7022217512130737,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,aux_modules,all_on,1;1;1;1;1,core,1.6506603956222534,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
filtered,,fp32,,dense,,core,1.6324659585952759,20260719070035561998,16219,501b12683bf307e67e956efd87c905cc3c49b339dca76a49e4dc598a005e0c44,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,phase2_reuse
gram,,fp32,,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,1.838192105293274,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
filtered,8,per_channel,core_mlp;attention;embeddings,dense,,a-deadline-or-time-limit,1.8137212991714478,20260719070035561998,16219,501b12683bf307e67e956efd87c905cc3c49b339dca76a49e4dc598a005e0c44,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,4,per_channel,core_mlp,all_on,1;1;1;1;1,bygone-eras,1.6974515914916992,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__bygone-eras,1;1;1;0;1,cultural-traditions,1.7974005937576294,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,core_mlp,all_on,1;1;1;1;1,core,1.6517720222473145,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,attention,all_on,1;1;1;1;1,core,1.6506837606430054,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_tensor,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.7092760801315308,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
baseline,6,per_channel,core_mlp;attention;embeddings,dense,,alien-encounters,1.610917091369629,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.7037190198898315,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,aux_modules,leave_out__a-deadline-or-time-limit,1;0;1;1;1,core,1.6475136280059814,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_tensor,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.743094801902771,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,4,per_channel,attention,all_on,1;1;1;1;1,core,1.66305673122406,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,1.8383301496505737,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__cultural-traditions,1;1;1;1;0,a-deadline-or-time-limit,1.8151720762252808,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
baseline,4,per_channel,core_mlp;attention;embeddings,dense,,alien-encounters,1.6972613334655762,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.7065441608428955,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
baseline,,fp32,,dense,,cultural-traditions,1.6883955001831055,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,4,per_channel,aux_modules,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.7036280632019043,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,embeddings,all_on,1;1;1;1;1,core,1.6507359743118286,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,core,4.581221103668213,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__cultural-traditions,1;1;1;1;0,a-deadline-or-time-limit,1.7268973588943481,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
baseline,,fp32,,dense,,core,1.6316739320755005,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__bygone-eras,1;1;1;0;1,core,1.6488399505615234,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,core,1.7410361766815186,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__alien-encounters,1;1;0;1;1,alien-encounters,1.7051273584365845,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__bygone-eras,1;1;1;0;1,core,1.7388454675674438,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,aux_modules,all_on,1;1;1;1;1,bygone-eras,1.6712064743041992,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__bygone-eras,1;1;1;0;1,alien-encounters,1.6104638576507568,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.746579885482788,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__cultural-traditions,1;1;1;1;0,bygone-eras,1.6711061000823975,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.6951665878295898,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,all_on,1;1;1;1;1,bygone-eras,1.6712009906768799,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,8,per_channel,core_mlp,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,1.83834969997406,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
filtered,4,per_channel,core_mlp;attention;embeddings,dense,,a-deadline-or-time-limit,1.9015240669250488,20260719070035561998,16219,501b12683bf307e67e956efd87c905cc3c49b339dca76a49e4dc598a005e0c44,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,4,per_channel,attention,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,1.8489439487457275,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,a-deadline-or-time-limit,4.5629425048828125,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_tensor,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,1.8783259391784668,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,,fp32,,leave_out__a-deadline-or-time-limit,1;0;1;1;1,alien-encounters,1.6099382638931274,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
baseline,8,per_channel,core_mlp;attention;embeddings,dense,,cultural-traditions,1.688529133796692,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,leave_out__bygone-eras,1;1;1;0;1,core,1.6486620903015137,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__cultural-traditions,1;1;1;1;0,cultural-traditions,1.727131962776184,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_tensor,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,4.467528820037842,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,4,per_channel,core_mlp,leave_out__a-deadline-or-time-limit,1;0;1;1;1,alien-encounters,1.6351187229156494,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,embeddings,all_on,1;1;1;1;1,bygone-eras,1.7121593952178955,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,core,1.6530030965805054,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
filtered,4,per_channel,core_mlp;attention;embeddings,dense,,core,1.7248276472091675,20260719070035561998,16219,501b12683bf307e67e956efd87c905cc3c49b339dca76a49e4dc598a005e0c44,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,4,per_channel,embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,1.8787133693695068,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,aux_modules,all_on,1;1;1;1;1,bygone-eras,1.6713881492614746,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,cultural-traditions,4.500497341156006,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_channel,aux_modules,leave_out__a-deadline-or-time-limit,1;0;1;1;1,core,1.6473767757415771,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,bygone-eras,1.7118412256240845,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,,fp32,,leave_out__cultural-traditions,1;1;1;1;0,alien-encounters,1.610348105430603,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,8,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,cultural-traditions,1.7067960500717163,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_channel,aux_modules,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,1.8382296562194824,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,attention,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.6693416833877563,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,a-deadline-or-time-limit,1.8147469758987427,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,attention,all_on,1;1;1;1;1,core,1.6512585878372192,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,cultural-traditions,1.7049293518066406,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,core,1.7373148202896118,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,attention,all_on,1;1;1;1;1,alien-encounters,1.6120249032974243,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,attention,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,1.8383231163024902,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,attention,leave_out__a-deadline-or-time-limit,1;0;1;1;1,core,1.6473723649978638,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.7038019895553589,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,1.9266088008880615,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
baseline,8,per_channel,core_mlp;attention;embeddings,dense,,core,1.6318546533584595,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,alien-encounters,1.6141542196273804,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__alien-encounters,1;1;0;1;1,a-deadline-or-time-limit,1.8130711317062378,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,aux_modules,leave_out__a-deadline-or-time-limit,1;0;1;1;1,alien-encounters,1.6103798151016235,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__cultural-traditions,1;1;1;1;0,bygone-eras,1.7621831893920898,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
baseline,8,per_channel,core_mlp;attention;embeddings,dense,,bygone-eras,1.6522091627120972,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,core,1.6508307456970215,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,leave_out__bygone-eras,1;1;1;0;1,bygone-eras,1.6754800081253052,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
baseline,6,per_channel,core_mlp;attention;embeddings,dense,,core,1.634527325630188,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,embeddings,all_on,1;1;1;1;1,a-deadline-or-time-limit,1.765007734298706,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,attention,leave_out__a-deadline-or-time-limit,1;0;1;1;1,alien-encounters,1.6101659536361694,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
filtered,6,per_channel,core_mlp;attention;embeddings,dense,,cultural-traditions,1.694840908050537,20260719070035561998,16219,501b12683bf307e67e956efd87c905cc3c49b339dca76a49e4dc598a005e0c44,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
filtered,4,per_channel,core_mlp;attention;embeddings,dense,,alien-encounters,1.704043984413147,20260719070035561998,16219,501b12683bf307e67e956efd87c905cc3c49b339dca76a49e4dc598a005e0c44,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
baseline,8,per_channel,core_mlp;attention;embeddings,dense,,alien-encounters,1.608135461807251,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
baseline,,fp32,,dense,,alien-encounters,1.607942819595337,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,4,per_channel,embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,core,1.6881980895996094,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,core_mlp,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.7050529718399048,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,attention,all_on,1;1;1;1;1,a-deadline-or-time-limit,1.724159598350525,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__cultural-traditions,1;1;1;1;0,core,1.6482651233673096,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
